issn,year,anti_labor,neutral,pro_labor,total_labor,anti_labor_intensity,anti_labor_rr,total_labor_rr
2577-5189,1877,5,1,0,6,0.8333333333333334,3,3
2577-5189,1878,1,1,1,3,0.3333333333333333,1,1
2577-5189,1879,3,1,1,5,0.6,0,0
2577-5189,1880,1,1,0,2,0.5,1,1
2577-5189,1882,2,0,1,3,0.6666666666666666,0,0
2577-5189,1883,1,0,1,2,0.5,0,0
2577-5189,1884,0,3,2,5,0.0,0,0
2577-5189,1885,2,0,0,2,1.0,1,1
2577-5189,1886,4,14,4,22,0.18181818181818182,0,6
2577-5235,1887,2,0,0,2,1.0,0,0
2577-5235,1888,3,0,5,8,0.375,2,3
2577-5235,1889,1,0,1,2,0.5,0,0
2577-5235,1890,0,1,2,3,0.0,0,0
2577-5286,1887,1,2,1,4,0.25,1,3
2577-5286,1888,2,4,43,49,0.04081632653061224,1,3
2577-5286,1889,2,0,3,5,0.4,1,1
2577-5286,1890,1,2,3,6,0.16666666666666666,1,2
2577-5391,1888,1,3,17,21,0.047619047619047616,1,2
2577-6754,1878,3,5,3,11,0.2727272727272727,1,3
2577-6754,1879,23,26,23,72,0.3194444444444444,2,6
2577-6754,1880,16,18,43,77,0.2077922077922078,5,10
2577-6754,1881,11,11,3,25,0.44,3,6
2577-6754,1882,91,72,54,217,0.41935483870967744,11,19
2577-6754,1883,54,49,39,142,0.38028169014084506,16,30
2577-6754,1884,15,36,65,116,0.12931034482758622,0,9
2577-6754,1885,50,61,27,138,0.36231884057971014,8,16
2577-6754,1886,249,244,151,644,0.38664596273291924,46,99
2577-6754,1887,94,127,61,282,0.3333333333333333,21,37
2577-6754,1888,68,99,127,294,0.23129251700680273,19,46
2577-6754,1889,31,58,32,121,0.256198347107438,5,17
2577-6754,1890,40,95,35,170,0.23529411764705882,16,36
2577-7599,1869,0,0,1,1,0.0,0,0
2577-7599,1871,0,0,1,1,0.0,0,0
2577-7726,1869,2,1,6,9,0.2222222222222222,0,0
2577-7726,1870,2,0,0,2,1.0,0,0
2577-7904,1869,0,1,1,2,0.0,0,1
2577-7904,1870,1,0,0,1,1.0,0,0
2577-7904,1872,2,0,0,2,1.0,0,0
2577-7904,1873,2,0,2,4,0.5,0,0
2577-7904,1877,14,0,5,19,0.7368421052631579,10,11
2577-9699,1869,0,0,1,1,0.0,0,0
2577-9699,1870,0,0,1,1,0.0,0,0
2577-9699,1871,0,0,2,2,0.0,0,0
2577-9699,1872,0,2,1,3,0.0,0,0
2577-9699,1873,0,0,2,2,0.0,0,0
2577-9699,1874,0,0,1,1,0.0,0,0
2577-9699,1875,0,0,2,2,0.0,0,0
2577-9699,1877,5,0,1,6,0.8333333333333334,5,5
2577-9699,1878,1,0,3,4,0.25,0,0
2577-9699,1879,1,0,3,4,0.25,0,1
2577-9699,1880,1,0,0,1,1.0,0,0
2577-9699,1882,2,0,3,5,0.4,0,0
2577-9699,1883,1,2,1,4,0.25,0,1
2577-9699,1884,0,0,3,3,0.0,0,0
2577-9699,1886,8,4,3,15,0.5333333333333333,1,1
2577-9699,1887,1,0,1,2,0.5,0,0
2577-9699,1888,0,1,0,1,0.0,0,0
2577-9699,1889,0,0,1,1,0.0,0,0
2577-9699,1890,1,0,1,2,0.5,0,1
2577-9729,1869,1,1,5,7,0.14285714285714285,0,1
2577-9729,1870,2,1,0,3,0.6666666666666666,0,1
2578-1243,1880,0,0,2,2,0.0,0,0
2578-1243,1882,0,0,1,1,0.0,0,0
2578-2622,1883,1,1,0,2,0.5,1,2
2578-2622,1884,1,2,0,3,0.3333333333333333,0,2
2578-2622,1885,1,7,0,8,0.125,0,4
2578-2665,1886,1,2,0,3,0.3333333333333333,0,2
2578-2665,1887,2,8,0,10,0.2,1,4
2578-2665,1888,2,8,1,11,0.18181818181818182,1,5
2578-2665,1889,0,1,0,1,0.0,0,1
2578-2665,1890,1,4,0,5,0.2,1,2
2578-4129,1869,0,0,2,2,0.0,0,0
2578-4129,1870,0,0,3,3,0.0,0,0
2578-4129,1871,1,0,1,2,0.5,0,0
2578-4129,1872,1,0,2,3,0.3333333333333333,0,0
2578-4153,1873,2,0,1,3,0.6666666666666666,0,0
2578-4153,1875,1,1,0,2,0.5,0,0
2578-9058,1870,0,0,1,1,0.0,0,0
2578-9058,1871,0,0,1,1,0.0,0,0
2578-9058,1872,2,0,1,3,0.6666666666666666,0,0
2578-9058,1873,0,0,2,2,0.0,0,1
2578-9058,1874,0,0,1,1,0.0,0,0
2578-9058,1876,0,0,1,1,0.0,0,0
2578-9058,1877,4,1,1,6,0.6666666666666666,3,3
2578-9058,1878,3,0,0,3,1.0,0,0
2637-5540,1885,0,1,0,1,0.0,0,1
2637-5540,1886,4,4,6,14,0.2857142857142857,0,3
2637-5540,1887,2,1,4,7,0.2857142857142857,0,0
2637-5540,1888,6,0,2,8,0.75,2,3
2637-5540,1889,2,1,0,3,0.6666666666666666,0,1
2637-5540,1890,1,0,1,2,0.5,0,0
2637-5621,1884,0,1,1,2,0.0,0,1
2637-7233,1869,1,0,0,1,1.0,1,1
2637-7411,1880,0,1,0,1,0.0,0,0
2637-7411,1887,0,0,1,1,0.0,0,0
2637-8493,1869,0,1,0,1,0.0,0,1
2639-1325,1884,0,0,1,1,0.0,0,0
2639-4081,1888,0,1,0,1,0.0,0,0
2639-5223,1880,1,0,0,1,1.0,0,0
2639-6092,1886,0,1,0,1,0.0,0,1
2639-6289,1884,0,0,7,7,0.0,0,0
2639-6289,1885,0,0,6,6,0.0,0,0
2639-6289,1886,10,0,14,24,0.4166666666666667,0,1
2639-6289,1887,0,0,1,1,0.0,0,0
2639-6327,1869,0,0,1,1,0.0,0,0
2639-6327,1873,0,0,1,1,0.0,0,0
2639-6327,1874,1,0,0,1,1.0,0,0
2639-6327,1876,1,0,0,1,1.0,1,1
2639-6327,1877,4,0,2,6,0.6666666666666666,2,3
2639-6327,1878,1,2,0,3,0.3333333333333333,1,1
2639-6327,1879,0,1,0,1,0.0,0,0
2639-6327,1880,0,0,1,1,0.0,0,0
2639-6327,1881,1,2,7,10,0.1,1,2
2639-6327,1882,4,1,19,24,0.16666666666666666,0,4
2639-6327,1883,2,5,8,15,0.13333333333333333,1,5
2639-6327,1884,2,1,25,28,0.07142857142857142,1,1
2639-6327,1885,6,3,14,23,0.2608695652173913,2,5
2639-6327,1886,8,19,26,53,0.1509433962264151,1,4
2639-6327,1887,7,11,35,53,0.1320754716981132,0,6
2639-6327,1888,9,24,25,58,0.15517241379310345,5,15
2639-6327,1889,6,8,8,22,0.2727272727272727,1,6
2639-6327,1890,4,7,4,15,0.26666666666666666,2,7
2640-0804,1869,0,1,1,2,0.0,0,0
2640-0804,1870,0,1,1,2,0.0,0,0
2640-0804,1871,1,0,0,1,1.0,1,1
2640-0804,1873,1,1,1,3,0.3333333333333333,0,0
2640-0804,1874,2,0,1,3,0.6666666666666666,1,1
2640-0804,1875,2,2,0,4,0.5,0,0
2640-0804,1876,0,1,0,1,0.0,0,1
2640-0804,1877,11,2,6,19,0.5789473684210527,7,9
2640-0804,1878,1,6,2,9,0.1111111111111111,0,2
2640-0804,1879,0,2,2,4,0.0,0,1
2640-0804,1880,0,3,0,3,0.0,0,0
2640-0804,1881,2,3,0,5,0.4,0,1
2640-0804,1882,7,1,2,10,0.7,0,1
2640-0804,1883,3,5,3,11,0.2727272727272727,1,4
2640-0804,1884,4,2,6,12,0.3333333333333333,0,1
2640-0804,1885,3,5,0,8,0.375,2,6
2640-0804,1886,17,21,10,48,0.3541666666666667,9,20
2640-0804,1887,11,9,4,24,0.4583333333333333,1,3
2640-0804,1888,5,8,24,37,0.13513513513513514,0,4
2640-0804,1889,3,2,1,6,0.5,1,1
2640-0804,1890,10,14,11,35,0.2857142857142857,4,9
2640-1738,1878,6,3,1,10,0.6,4,4
2640-1738,1879,3,3,2,8,0.375,0,2
2640-1738,1880,2,2,1,5,0.4,0,2
2640-1738,1881,2,2,0,4,0.5,0,0
2640-1738,1882,3,2,1,6,0.5,0,0
2640-1738,1883,5,2,6,13,0.38461538461538464,1,1
2640-1738,1884,0,3,11,14,0.0,0,1
2640-1738,1885,5,7,2,14,0.35714285714285715,0,5
2640-1738,1886,25,32,12,69,0.36231884057971014,4,14
2640-1738,1887,10,18,5,33,0.30303030303030304,2,10
2640-1738,1888,9,20,24,53,0.16981132075471697,3,10
2640-1738,1889,8,6,5,19,0.42105263157894735,0,1
2640-1738,1890,11,7,6,24,0.4583333333333333,2,3
2640-1754,1869,0,1,2,3,0.0,0,0
2640-1754,1870,1,1,1,3,0.3333333333333333,1,2
2640-1754,1871,0,2,2,4,0.0,0,0
2640-1754,1872,1,3,2,6,0.16666666666666666,0,1
2640-1754,1873,0,2,0,2,0.0,0,1
2640-1754,1874,1,0,0,1,1.0,0,0
2640-1754,1875,1,0,1,2,0.5,0,1
2640-1754,1876,0,0,1,1,0.0,0,0
2640-1754,1877,2,1,0,3,0.6666666666666666,0,0
2640-1754,1878,0,0,2,2,0.0,0,1
2640-1819,1869,0,3,0,3,0.0,0,1
2640-1819,1870,0,1,1,2,0.0,0,0
2640-1819,1871,0,3,1,4,0.0,0,3
2640-1819,1872,5,4,0,9,0.5555555555555556,1,5
2640-1819,1873,2,5,1,8,0.25,1,6
2640-1819,1874,2,7,2,11,0.18181818181818182,1,7
2640-1819,1875,1,2,0,3,0.3333333333333333,1,1
2640-1819,1876,1,1,0,2,0.5,0,0
2640-1983,1883,0,0,1,1,0.0,0,0
2640-1983,1889,1,0,0,1,1.0,0,0
2640-382X,1870,1,0,0,1,1.0,1,1
2640-382X,1874,1,0,0,1,1.0,1,1
2640-382X,1875,1,0,0,1,1.0,1,1
2640-382X,1878,1,0,1,2,0.5,1,1
2640-382X,1879,1,0,2,3,0.3333333333333333,0,0
2640-382X,1880,0,1,0,1,0.0,0,0
2640-382X,1882,0,1,0,1,0.0,0,0
2640-382X,1884,1,0,0,1,1.0,0,0
2640-382X,1885,0,0,1,1,0.0,0,0
2640-382X,1887,1,6,2,9,0.1111111111111111,0,6
2640-382X,1888,0,1,0,1,0.0,0,0
2640-382X,1889,0,1,0,1,0.0,0,1
2640-382X,1890,0,1,2,3,0.0,0,0
2640-4923,1873,1,0,0,1,1.0,0,0
2640-5164,1882,13,7,8,28,0.4642857142857143,2,5
2640-5164,1883,8,18,11,37,0.21621621621621623,1,7
2640-5164,1884,6,9,8,23,0.2608695652173913,1,4
2640-5164,1885,25,38,27,90,0.2777777777777778,4,14
2640-5164,1886,56,91,64,211,0.26540284360189575,6,40
2640-5164,1887,22,65,22,109,0.2018348623853211,6,19
2640-5164,1888,17,47,19,83,0.20481927710843373,3,15
2640-5164,1889,2,24,7,33,0.06060606060606061,0,4
2640-5164,1890,10,18,8,36,0.2777777777777778,3,5
2640-5210,1890,12,22,1,35,0.34285714285714286,4,10
2640-5253,1886,0,2,0,2,0.0,0,2
2640-5253,1887,3,8,3,14,0.21428571428571427,0,7
2640-5253,1888,2,2,8,12,0.16666666666666666,1,2
2640-5253,1889,2,3,1,6,0.3333333333333333,0,0
2640-5253,1890,2,2,1,5,0.4,0,1
2640-6012,1886,1,0,0,1,1.0,0,0
2640-6209,1886,2,0,0,2,1.0,1,1
2640-6209,1887,1,0,0,1,1.0,1,1
2641-0028,1869,4,8,7,19,0.21052631578947367,2,5
2641-0028,1870,3,4,4,11,0.2727272727272727,2,6
2641-0028,1871,1,3,2,6,0.16666666666666666,0,1
2641-0028,1872,5,12,8,25,0.2,1,3
2641-0028,1873,7,7,4,18,0.3888888888888889,2,3
2641-0028,1874,4,9,10,23,0.17391304347826086,0,4
2641-0028,1875,1,3,2,6,0.16666666666666666,0,2
2641-0028,1876,2,1,1,4,0.5,0,1
2641-0028,1877,18,4,13,35,0.5142857142857142,15,21
2641-0028,1878,2,8,8,18,0.1111111111111111,1,2
2641-0028,1879,4,9,4,17,0.23529411764705882,0,2
2641-0028,1880,3,4,3,10,0.3,0,1
2641-0028,1881,2,1,0,3,0.6666666666666666,0,0
2641-0028,1882,2,2,0,4,0.5,2,2
2641-483X,1882,1,0,0,1,1.0,0,0
2641-483X,1884,0,0,1,1,0.0,0,0
2641-6123,1888,11,22,37,70,0.15714285714285714,5,10
2641-6123,1889,30,54,36,120,0.25,4,14
2641-6123,1890,39,70,39,148,0.2635135135135135,11,26
2641-6468,1874,0,0,1,1,0.0,0,0
2641-6468,1875,2,1,0,3,0.6666666666666666,1,1
2641-6468,1876,1,1,4,6,0.16666666666666666,0,0
2641-6468,1877,3,3,3,9,0.3333333333333333,2,3
2641-6468,1878,3,6,5,14,0.21428571428571427,0,4
2641-6468,1879,3,0,0,3,1.0,0,0
2641-6468,1881,1,0,0,1,1.0,0,0
2641-6468,1882,4,0,0,4,1.0,0,0
2641-6468,1883,1,0,0,1,1.0,0,0
2641-6468,1884,0,0,3,3,0.0,0,0
2641-6468,1885,0,0,1,1,0.0,0,0
2641-6468,1886,3,2,3,8,0.375,0,1
2641-6468,1887,2,4,1,7,0.2857142857142857,0,3
2641-6468,1888,0,2,4,6,0.0,0,1
2641-6468,1889,2,1,0,3,0.6666666666666666,1,1
2641-6468,1890,0,1,1,2,0.0,0,0
2642-3731,1869,0,1,1,2,0.0,0,0
2642-3731,1870,0,0,4,4,0.0,0,0
2642-3731,1871,0,1,2,3,0.0,0,0
2642-3731,1872,0,1,3,4,0.0,0,0
2642-3782,1873,0,0,1,1,0.0,0,0
2642-5416,1869,1,1,0,2,0.5,0,0
2642-5416,1870,1,3,2,6,0.16666666666666666,0,2
2642-5416,1871,0,0,4,4,0.0,0,0
2642-5416,1872,0,1,3,4,0.0,0,2
2642-5416,1873,0,1,3,4,0.0,0,0
2642-5416,1874,1,0,1,2,0.5,0,0
2642-5416,1877,3,0,1,4,0.75,0,0
2642-5416,1878,0,0,6,6,0.0,0,1
2642-5416,1879,1,1,4,6,0.16666666666666666,0,1
2642-5467,1869,0,1,4,5,0.0,0,1
2642-5467,1870,2,1,0,3,0.6666666666666666,0,0
2642-5467,1871,0,0,2,2,0.0,0,1
2642-7362,1871,1,2,1,4,0.25,0,0
2642-7362,1872,2,1,5,8,0.25,0,1
2642-7362,1873,1,0,1,2,0.5,0,0
2642-7362,1874,2,2,1,5,0.4,1,1
2642-7362,1875,5,3,1,9,0.5555555555555556,1,1
2642-7362,1876,1,0,0,1,1.0,0,0
2642-7362,1877,4,1,3,8,0.5,3,5
2642-7362,1878,2,4,5,11,0.18181818181818182,0,2
2642-7362,1879,3,5,3,11,0.2727272727272727,1,4
2642-7362,1880,0,1,3,4,0.0,0,0
2642-7362,1881,0,2,0,2,0.0,0,1
2642-7362,1882,8,5,2,15,0.5333333333333333,3,4
2642-7362,1883,4,1,5,10,0.4,1,2
2642-7362,1884,6,3,5,14,0.42857142857142855,2,3
2642-7362,1885,12,6,1,19,0.631578947368421,5,9
2642-7362,1886,23,19,3,45,0.5111111111111111,10,20
2642-7362,1887,11,13,4,28,0.39285714285714285,4,6
2642-7362,1888,4,5,5,14,0.2857142857142857,0,5
2642-7362,1889,2,17,6,25,0.08,0,5
2642-7362,1890,6,10,7,23,0.2608695652173913,2,7
2643-301X,1881,0,0,1,1,0.0,0,0
2643-301X,1882,4,0,4,8,0.5,0,0
2643-301X,1885,2,1,6,9,0.2222222222222222,0,0
2643-301X,1886,44,16,54,114,0.38596491228070173,2,10
2643-5039,1883,3,0,0,3,1.0,0,0
2643-5039,1884,0,0,2,2,0.0,0,1
2643-5039,1885,4,0,2,6,0.6666666666666666,0,0
2643-5039,1886,14,2,9,25,0.56,1,3
2643-5039,1887,7,3,5,15,0.4666666666666667,0,0
2643-5039,1888,6,1,6,13,0.46153846153846156,2,2
2643-5039,1889,1,0,1,2,0.5,0,0
2643-5039,1890,3,0,1,4,0.75,2,2
2643-5276,1883,0,0,1,1,0.0,0,0
2643-6302,1890,0,0,1,1,0.0,0,0
2643-6329,1883,1,2,6,9,0.1111111111111111,0,0
2643-6329,1885,9,4,7,20,0.45,0,0
2643-6329,1886,88,22,126,236,0.3728813559322034,8,13
2643-6329,1887,101,19,175,295,0.3423728813559322,3,6
2643-6329,1888,82,11,133,226,0.36283185840707965,8,15
2643-6329,1889,68,44,113,225,0.3022222222222222,3,7
2643-6329,1890,89,104,205,398,0.2236180904522613,8,20
2643-6574,1873,1,1,0,2,0.5,0,0
2643-6574,1877,28,11,12,51,0.5490196078431373,14,20
2643-6574,1878,3,2,6,11,0.2727272727272727,0,0
2643-7473,1869,0,2,0,2,0.0,0,0
2643-7473,1871,2,5,0,7,0.2857142857142857,0,3
2643-7473,1873,0,3,1,4,0.0,0,3
2643-7473,1874,6,1,1,8,0.75,3,4
2643-7511,1874,1,1,0,2,0.5,0,1
2643-7511,1875,2,6,0,8,0.25,1,3
2643-7511,1877,1,0,0,1,1.0,0,0
2643-7597,1869,4,14,11,29,0.13793103448275862,1,5
2643-7597,1870,13,10,7,30,0.43333333333333335,4,5
2643-7597,1871,10,13,18,41,0.24390243902439024,0,0
2643-7597,1872,17,31,17,65,0.26153846153846155,4,14
2643-7597,1873,14,13,10,37,0.3783783783783784,2,9
2643-7597,1874,9,14,9,32,0.28125,3,11
2643-7597,1875,3,27,2,32,0.09375,0,3
2643-7597,1876,1,10,3,14,0.07142857142857142,0,5
2643-7597,1877,64,34,15,113,0.5663716814159292,31,48
2643-7597,1878,10,12,11,33,0.30303030303030304,2,6
2643-7597,1879,18,20,14,52,0.34615384615384615,1,3
2643-7597,1880,12,15,25,52,0.23076923076923078,1,3
2643-7597,1881,7,9,5,21,0.3333333333333333,2,3
2643-7597,1882,22,15,6,43,0.5116279069767442,4,5
2643-7597,1883,16,31,14,61,0.26229508196721313,4,15
2643-7597,1884,9,20,21,50,0.18,1,5
2643-7597,1885,24,24,3,51,0.47058823529411764,11,17
2643-7597,1886,165,107,64,336,0.49107142857142855,20,46
2643-7597,1887,77,61,30,168,0.4583333333333333,15,27
2643-7597,1888,53,50,70,173,0.3063583815028902,22,35
2643-7597,1889,38,65,32,135,0.2814814814814815,4,13
2643-7597,1890,54,83,38,175,0.30857142857142855,16,37
2643-7651,1870,0,0,2,2,0.0,0,0
2643-7651,1871,1,1,1,3,0.3333333333333333,0,0
2643-7651,1873,2,0,0,2,1.0,1,1
2643-7651,1874,1,0,1,2,0.5,0,0
2643-7651,1875,0,1,0,1,0.0,0,0
2643-7651,1876,0,0,2,2,0.0,0,0
2643-7651,1877,1,2,3,6,0.16666666666666666,1,3
2643-7651,1878,1,0,0,1,1.0,1,1
2643-7651,1879,0,0,1,1,0.0,0,0
2643-7651,1880,1,0,0,1,1.0,1,1
2643-7651,1882,1,3,0,4,0.25,0,1
2643-7651,1883,0,4,1,5,0.0,0,1
2643-7651,1884,0,1,8,9,0.0,0,1
2643-7651,1885,2,0,1,3,0.6666666666666666,0,0
2643-7651,1886,23,4,11,38,0.6052631578947368,3,4
2643-7651,1887,6,5,6,17,0.35294117647058826,2,6
2643-7651,1888,0,0,1,1,0.0,0,0
2643-7651,1890,0,0,1,1,0.0,0,0
2643-8593,1884,3,2,1,6,0.5,0,0
2643-8593,1885,3,1,4,8,0.375,0,0
2643-8593,1886,14,11,22,47,0.2978723404255319,1,1
2643-8593,1887,15,2,6,23,0.6521739130434783,1,1
2643-8593,1888,18,17,17,52,0.34615384615384615,3,6
2643-8593,1889,23,27,6,56,0.4107142857142857,5,6
2643-8593,1890,1,3,1,5,0.2,0,0
2644-2302,1873,4,2,3,9,0.4444444444444444,0,0
2644-2302,1874,1,2,2,5,0.2,1,1
2644-2302,1875,0,1,1,2,0.0,0,1
2644-2302,1876,1,1,8,10,0.1,0,2
2644-2302,1877,26,11,15,52,0.5,21,32
2644-2302,1878,8,10,20,38,0.21052631578947367,2,9
2644-2302,1879,2,3,6,11,0.18181818181818182,1,4
2644-2302,1880,2,8,4,14,0.14285714285714285,0,3
2644-2302,1881,3,1,4,8,0.375,0,0
2644-2302,1882,11,9,6,26,0.4230769230769231,3,5
2644-2302,1883,5,12,8,25,0.2,1,12
2644-2302,1884,5,12,28,45,0.1111111111111111,0,5
2644-2302,1885,18,9,4,31,0.5806451612903226,9,16
2644-2302,1886,71,79,42,192,0.3697916666666667,34,77
2644-2302,1887,19,16,4,39,0.48717948717948717,2,6
2688-6901,1887,0,0,1,1,0.0,0,0
2688-6901,1888,1,1,8,10,0.1,0,0
2688-6901,1889,0,1,1,2,0.0,0,1
2688-6901,1890,0,2,8,10,0.0,0,1
2688-6995,1884,0,0,1,1,0.0,0,0
2688-6995,1885,0,1,2,3,0.0,0,1
2688-6995,1886,2,3,4,9,0.2222222222222222,2,3
2688-6995,1887,2,1,0,3,0.6666666666666666,0,0
2688-6995,1888,0,0,1,1,0.0,0,0
2688-6995,1889,2,2,2,6,0.3333333333333333,0,1
2688-6995,1890,0,1,1,2,0.0,0,0
2688-7037,1889,6,9,10,25,0.24,0,2
2688-7037,1890,7,2,0,9,0.7777777777777778,1,2
2688-707X,1886,0,5,2,7,0.0,0,1
2688-707X,1887,6,6,4,16,0.375,2,3
2688-707X,1889,0,1,4,5,0.0,0,0
2688-707X,1890,0,2,3,5,0.0,0,0
2688-7096,1870,1,0,0,1,1.0,0,0
2688-7096,1878,1,0,1,2,0.5,0,0
2688-7096,1884,0,0,1,1,0.0,0,0
2688-7967,1883,0,0,2,2,0.0,0,0
2688-7967,1884,0,2,1,3,0.0,0,0
2688-7967,1885,1,0,1,2,0.5,1,1
2688-7967,1886,8,12,6,26,0.3076923076923077,2,7
2688-7967,1887,11,10,5,26,0.4230769230769231,3,7
2688-7967,1888,6,8,6,20,0.3,3,7
2688-7967,1889,6,8,3,17,0.35294117647058826,0,5
2688-7967,1890,5,4,3,12,0.4166666666666667,2,2
2688-9145,1876,0,0,1,1,0.0,0,0
2688-9145,1877,1,0,2,3,0.3333333333333333,1,1
2688-9145,1879,0,0,1,1,0.0,0,0
2688-9145,1881,1,0,1,2,0.5,0,0
2688-9196,1873,1,1,0,2,0.5,1,2
2688-9196,1874,4,2,0,6,0.6666666666666666,1,2
2688-9196,1875,1,5,0,6,0.16666666666666666,0,2
2688-9196,1877,1,4,1,6,0.16666666666666666,0,3
2688-9196,1878,0,2,2,4,0.0,0,0
2688-9196,1879,2,1,0,3,0.6666666666666666,0,0
2688-9196,1880,0,6,2,8,0.0,0,3
2688-9196,1881,1,2,0,3,0.3333333333333333,0,1
2688-9196,1882,1,1,0,2,0.5,0,0
2688-9196,1890,3,7,2,12,0.25,2,6
2689-629X,1887,1,1,0,2,0.5,0,0
2689-629X,1888,3,7,3,13,0.23076923076923078,1,5
2689-629X,1889,2,1,0,3,0.6666666666666666,1,1
2689-629X,1890,2,3,5,10,0.2,0,0
2689-6338,1877,1,0,1,2,0.5,1,1
2689-6338,1878,2,3,1,6,0.3333333333333333,0,4
2689-6338,1879,1,0,0,1,1.0,0,0
2689-6338,1884,1,0,1,2,0.5,1,1
2689-6338,1885,0,1,0,1,0.0,0,1
2689-6338,1886,24,20,9,53,0.4528301886792453,12,17
2689-6338,1887,2,8,3,13,0.15384615384615385,0,3
2689-6338,1888,1,5,2,8,0.125,0,4
2689-6338,1889,6,7,1,14,0.42857142857142855,0,0
2689-6338,1890,0,4,0,4,0.0,0,1
2689-6362,1888,0,1,0,1,0.0,0,0
2693-0161,1885,0,0,1,1,0.0,0,0
2693-0196,1886,8,3,5,16,0.5,2,3
2693-0196,1887,6,0,7,13,0.46153846153846156,0,0
2693-0196,1888,1,0,5,6,0.16666666666666666,0,1
2693-0196,1889,1,0,0,1,1.0,0,0
2693-096X,1875,0,0,1,1,0.0,0,0
2693-096X,1876,0,0,1,1,0.0,0,0
2693-096X,1877,2,0,2,4,0.5,0,0
2693-096X,1878,2,0,1,3,0.6666666666666666,0,0
2693-096X,1879,1,0,2,3,0.3333333333333333,0,0
2693-096X,1880,1,1,0,2,0.5,0,0
2693-096X,1881,2,0,0,2,1.0,0,0
2693-096X,1882,2,0,1,3,0.6666666666666666,0,0
2693-096X,1884,0,0,3,3,0.0,0,0
2693-096X,1885,1,0,1,2,0.5,0,0
2693-096X,1886,9,1,6,16,0.5625,1,2
2693-096X,1887,5,3,2,10,0.5,0,1
2693-096X,1888,4,22,2,28,0.14285714285714285,1,12
2693-096X,1889,5,7,3,15,0.3333333333333333,0,4
2693-096X,1890,3,8,1,12,0.25,1,4
2693-3268,1869,0,0,1,1,0.0,0,0
2693-3268,1870,0,0,1,1,0.0,0,0
2693-3268,1872,0,0,1,1,0.0,0,0
2693-3268,1873,0,0,3,3,0.0,0,2
2693-3268,1874,0,0,1,1,0.0,0,0
2693-3683,1886,1,6,0,7,0.14285714285714285,0,3
2693-3683,1887,0,3,1,4,0.0,0,1
2693-3772,1890,0,0,1,1,0.0,0,0
2693-5163,1880,2,1,1,4,0.5,1,1
2693-5163,1882,0,0,2,2,0.0,0,0
2693-5163,1883,1,0,2,3,0.3333333333333333,0,0
2693-5163,1884,0,0,5,5,0.0,0,1
2693-5163,1886,3,2,6,11,0.2727272727272727,1,3
2693-5163,1887,1,1,2,4,0.25,0,1
2693-5163,1888,2,1,22,25,0.08,0,4
2693-5163,1889,2,0,4,6,0.3333333333333333,2,2
2693-5244,1889,2,0,0,2,1.0,0,0
2693-5732,1881,26,9,11,46,0.5652173913043478,2,7
2693-5732,1882,49,21,46,116,0.4224137931034483,7,16
2693-5732,1883,51,59,33,143,0.35664335664335667,17,39
2693-5732,1884,36,71,48,155,0.23225806451612904,10,19
2693-5732,1885,69,59,26,154,0.44805194805194803,28,48
2693-5732,1886,250,260,143,653,0.38284839203675347,56,97
2693-5732,1887,48,56,13,117,0.41025641025641024,7,22
2693-5767,1887,106,94,43,243,0.43621399176954734,18,30
2693-5767,1888,113,93,75,281,0.40213523131672596,61,90
2693-5767,1889,66,99,30,195,0.3384615384615385,10,20
2693-5767,1890,129,128,37,294,0.4387755102040816,42,66
2694-1317,1869,24,52,281,357,0.06722689075630252,0,17
2694-1317,1870,41,31,283,355,0.11549295774647887,2,15
2694-1317,1871,11,20,170,201,0.05472636815920398,0,1
2694-1317,1872,35,27,144,206,0.16990291262135923,0,3
2694-1317,1873,35,34,152,221,0.1583710407239819,6,14
2694-1317,1874,27,20,160,207,0.13043478260869565,2,11
2694-1317,1875,18,24,97,139,0.12949640287769784,0,3
2694-1317,1876,13,25,68,106,0.12264150943396226,1,7
2694-1317,1877,1,4,21,26,0.038461538461538464,0,1
2694-2119,1872,0,0,1,1,0.0,0,0
2694-2119,1874,0,0,1,1,0.0,0,0
2694-2119,1876,0,0,1,1,0.0,0,0
2694-3352,1874,3,0,4,7,0.42857142857142855,0,0
2694-3352,1875,1,1,8,10,0.1,1,3
2694-3352,1876,0,0,10,10,0.0,0,1
2694-3352,1877,12,15,37,64,0.1875,6,13
2694-3352,1878,11,2,41,54,0.2037037037037037,2,2
2694-4162,1889,2,3,7,12,0.16666666666666666,1,2
2694-4162,1890,8,6,30,44,0.18181818181818182,1,6
2694-4847,1888,1,0,5,6,0.16666666666666666,0,0
2694-4847,1889,1,0,6,7,0.14285714285714285,0,0
2694-4847,1890,1,1,2,4,0.25,0,0
2694-4928,1877,0,1,0,1,0.0,0,1
2694-4928,1878,1,1,0,2,0.5,0,1
2694-4928,1879,1,1,2,4,0.25,0,1
2694-4928,1880,1,0,0,1,1.0,0,0
2694-4952,1880,0,2,1,3,0.0,0,1
2694-4952,1881,2,1,0,3,0.6666666666666666,0,0
2694-4952,1882,1,1,1,3,0.3333333333333333,0,2
2694-4952,1883,1,2,2,5,0.2,0,0
2694-4952,1884,4,3,12,19,0.21052631578947367,2,4
2694-4952,1885,13,4,1,18,0.7222222222222222,5,5
2694-4952,1886,34,39,14,87,0.39080459770114945,11,16
2694-4952,1887,9,27,9,45,0.2,1,8
